,basin,TC_num,days_since_1980,years_since_1980,year,month,max_sw,min_sw,mean_sw,category,lat,lon,lifetime
1992-10-13 18:00:00,WP,1054,4669.75,12.78507871321013,1992,10,27.833334,19.5,23.89394,-1,24.5,153.89999389648438,0.0034223134839151265
1992-10-13 18:00:00,EP,1059,4669.75,12.78507871321013,1992,10,40.0,25.0,32.81818,0,10.2,253.4000015258789,0.0034223134839151265
1992-10-15 18:00:00,EP,1062,4671.75,12.790554414784394,1992,10,55.0,25.0,40.2,0,10.8,252.8000030517578,0.018480492813141684
1992-10-17 06:00:00,WP,1057,4673.25,12.794661190965092,1992,10,69.5,19.5,39.254383,1,14.0,117.4000015258789,0.03216974674880219
1992-10-17 18:00:00,WP,1061,4673.75,12.796030116358658,1992,10,94.5,19.5,57.324856,2,10.5,155.39999389648438,0.019849418206707735
1992-10-18 00:00:00,SI,1063,4674.0,12.796714579055442,1992,10,42.045456,26.136364,34.443573,0,-8.9,81.0,0.009582477754962354
1992-10-18 18:00:00,WP,1060,4674.75,12.79876796714579,1992,10,52.833332,19.5,44.5,0,12.5,130.6999969482422,0.026694045174537988
1992-10-20 12:00:00,NI,1058,4676.5,12.803559206023271,1992,10,35.0,25.0,30.307692,0,19.0,89.0,0.004106776180698152
1992-10-22 12:00:00,NA,1064,4678.5,12.809034907597535,1992,10,75.0,30.0,51.34426,1,26.3,299.20000076293945,0.02053388090349076
1992-10-25 12:00:00,WP,1065,4681.5,12.817248459958932,1992,10,111.16666,19.5,83.3,3,12.0,179.1999969482422,0.025325119780971937
1992-10-25 12:00:00,EP,1066,4681.5,12.817248459958932,1992,10,45.0,25.0,33.953487,0,12.6,248.5999984741211,0.014373716632443531
1992-10-30 00:00:00,WP,1067,4686.0,12.829568788501026,1992,10,127.83332,19.5,85.87681,4,8.1,150.60000610351562,0.02327173169062286
1992-11-03 06:00:00,NI,1068,4690.25,12.841204654346338,1992,11,45.0,30.0,37.387096,0,15.0,90.0,0.01026694045174538
1992-11-11 06:00:00,NI,1069,4698.25,12.863107460643395,1992,11,55.0,25.0,33.265305,0,7.5,85.5,0.01642710472279261
1992-11-13 03:00:00,WP,1070,4700.125,12.868240930869268,1992,11,102.0,15.0,56.416664,3,9.1,111.4000015258789,0.023613963039014373
1992-11-15 18:00:00,WP,1071,4702.75,12.875427789185489,1992,11,144.49998,19.5,85.99123,5,8.8,173.39999389648438,0.03867214236824093
1992-11-17 00:00:00,WP,1072,4704.0,12.878850102669405,1992,11,111.16666,19.5,78.73077,3,12.6,151.39999389648438,0.013004791238877482
1992-12-04 18:00:00,SI,1073,4721.75,12.927446954140999,1992,12,31.818182,22.727272,26.237375,-1,-8.5,60.400001525878906,0.015058179329226557
1992-12-13 00:00:00,SP,1074,4730.0,12.950034223134839,1992,12,56.818184,34.090908,45.247936,0,-27.0,185.5,0.0034223134839151265
1992-12-18 00:00:00,SI,1075,4735.0,12.9637234770705,1992,12,45.454544,22.727272,35.26206,0,-10.7,99.69999694824219,0.01642710472279261
1992-12-22 12:00:00,SP,1076,4739.5,12.976043805612594,1992,12,98.86364,28.409092,60.298298,3,-12.4,141.0,0.0270362765229295
1992-12-26 00:00:00,SI,1078,4743.0,12.985626283367557,1992,12,42.045456,26.136364,30.853994,0,-22.7,39.099998474121094,0.010951403148528405
1992-12-26 06:00:00,SP,1077,4743.25,12.986310746064339,1992,12,90.90909,28.409092,67.5418,2,-9.0,169.0,0.02943189596167009
1993-01-13 00:00:00,SI,1079,4761.0,13.034907597535934,1993,1,81.818184,26.136364,52.55245,1,-10.2,70.69999694824219,0.02190280629705681
1993-01-16 06:00:00,SI,1081,4764.25,13.043805612594113,1993,1,56.818184,22.727272,35.164146,0,-16.0,42.0,0.021218343600273786
1993-01-19 12:00:00,SI,1080,4767.5,13.052703627652292,1993,1,105.681816,30.681818,75.36895,3,-9.4,85.4000015258789,0.026009582477754964
1993-01-24 00:00:00,SI,1082,4772.0,13.065023956194388,1993,1,62.5,22.727272,47.23011,0,-13.7,120.80000305175781,0.0270362765229295
1993-01-31 00:00:00,SP,1083,4779.0,13.084188911704311,1993,1,73.86364,34.090908,59.451218,1,-12.5,186.0,0.013689253935660506
1993-02-04 06:00:00,SP,1084,4783.25,13.095824777549623,1993,2,113.63637,28.409092,75.58651,4,-14.0,150.3000030517578,0.02053388090349076
1993-02-05 06:00:00,SP,1085,4784.25,13.098562628336756,1993,2,51.136364,34.090908,40.48027,0,-16.0,186.5,0.01779603011635866
1993-02-12 00:00:00,SP,1087,4791.0,13.117043121149898,1993,2,68.181816,34.090908,51.42774,1,-12.5,194.0,0.013004791238877482
1993-02-12 06:00:00,SI,1086,4791.25,13.11772758384668,1993,2,50.0,22.727272,36.227272,0,-19.9,49.900001525878906,0.008213552361396304
1993-02-15 06:00:00,SP,1088,4794.25,13.125941136208077,1993,2,45.454544,28.409092,38.636368,0,-14.5,172.60000610351562,0.015058179329226557
1993-02-20 06:00:00,SI,1089,4799.25,13.139630390143736,1993,2,42.045456,22.727272,26.515152,0,-13.7,45.79999923706055,0.006844626967830253
1993-02-24 12:00:00,SP,1090,4803.5,13.151266255989048,1993,2,96.59091,34.090908,58.87713,3,-14.7,157.6999969482422,0.034223134839151265
1993-02-24 12:00:00,SI,1091,4803.5,13.151266255989048,1993,2,34.090908,22.727272,28.40909,0,-20.6,51.099998474121094,0.004791238877481177
1993-02-27 18:00:00,SI,1092,4806.75,13.160164271047227,1993,2,30.681818,22.727272,25.13369,-1,-19.6,51.79999923706055,0.0054757015742642025
1993-03-02 06:00:00,SI,1093,4809.25,13.167008898015059,1993,3,38.636364,22.727272,32.31707,0,-14.2,41.79999923706055,0.013689253935660506
1993-03-12 00:00:00,SP,1095,4819.0,13.193702943189596,1993,3,68.181816,28.409092,45.135242,1,-10.0,157.0,0.04106776180698152
1993-03-13 06:00:00,WP,1094,4820.25,13.19712525667351,1993,3,44.5,19.5,34.5,0,7.7,158.10000610351562,0.010951403148528405
1993-03-26 06:00:00,SP,1096,4833.25,13.232717316906228,1993,3,102.27273,28.409092,55.316105,3,-11.8,173.1999969482422,0.02943189596167009
1993-04-02 06:00:00,SI,1097,4840.25,13.251882272416154,1993,4,102.27273,22.727272,58.567818,3,-13.4,86.69999694824219,0.021218343600273786
1993-04-06 00:00:00,SI,1098,4844.0,13.262149212867898,1993,4,68.181816,22.727272,34.476116,1,-10.5,101.0,0.019849418206707735
1993-04-18 00:00:00,WP,1100,4856.0,13.295003422313483,1993,4,21.814007,21.814007,21.814007,-1,5.0,161.0,0.004106776180698152
1993-04-19 18:00:00,WP,1099,4857.75,13.299794661190965,1993,4,30.0,25.0,26.275862,-1,9.9,154.1999969482422,0.009582477754962354
1993-05-02 12:00:00,SI,1101,4870.5,13.3347022587269,1993,5,79.545456,26.136364,48.034397,1,-7.5,72.0,0.012320328542094456
1993-05-13 06:00:00,SP,1102,4881.25,13.36413415468857,1993,5,73.86364,34.090908,53.409092,1,-6.3,156.0,0.004791238877481177
1993-05-16 12:00:00,WP,1103,4884.5,13.373032169746748,1993,5,35.0,20.0,28.310345,0,9.8,158.10000610351562,0.009582477754962354
1993-05-31 12:00:00,NA,1104,4899.5,13.41409993155373,1993,5,35.0,25.0,29.47619,0,21.5,276.0,0.006844626967830253
1993-06-11 06:00:00,EP,1105,4910.25,13.4435318275154,1993,6,75.0,25.0,42.52239,1,9.7,245.4000015258789,0.022587268993839837
1993-06-17 00:00:00,WP,1107,4916.0,13.45927446954141,1993,6,30.0,20.0,25.037037,-1,8.9,130.3000030517578,0.00889801505817933
1993-06-18 00:00:00,NA,1109,4917.0,13.462012320328542,1993,6,35.0,25.0,30.222221,0,20.5,268.0999984741211,0.00889801505817933
1993-06-18 06:00:00,EP,1108,4917.25,13.462696783025326,1993,6,55.0,25.0,40.0,0,13.4,264.5999984741211,0.004791238877481177
1993-06-21 12:00:00,WP,1106,4920.5,13.471594798083505,1993,6,136.16666,19.5,84.40909,4,8.2,142.8000030517578,0.018480492813141684
1993-07-04 12:00:00,EP,1111,4933.5,13.507186858316222,1993,7,95.0,20.0,59.289474,2,12.9,262.3000030517578,0.012320328542094456
1993-07-08 09:00:00,WP,1110,4937.375,13.517796030116358,1993,7,61.166664,19.5,40.020836,0,12.9,123.5999984741211,0.010609171800136893
1993-07-13 12:00:00,WP,1112,4942.5,13.53182751540041,1993,7,45.0,25.0,33.13793,0,8.4,137.10000610351562,0.009582477754962354
1993-07-14 12:00:00,EP,1113,4943.5,13.534565366187543,1993,7,115.0,25.0,65.039215,4,11.0,241.0999984741211,0.017111567419575632
1993-07-15 18:00:00,EP,1114,4944.75,13.537987679671458,1993,7,110.0,25.0,67.0,3,11.3,247.1999969482422,0.025325119780971937
1993-07-20 00:00:00,WP,1115,4949.0,13.54962354551677,1993,7,52.833332,19.5,38.56977,0,14.6,148.39999389648438,0.013689253935660506
1993-07-25 18:00:00,WP,1116,4954.75,13.565366187542779,1993,7,36.166668,19.5,30.774511,0,22.9,135.3000030517578,0.004791238877481177
1993-07-28 06:00:00,WP,1117,4957.25,13.572210814510608,1993,7,61.166664,27.833334,49.129627,0,24.3,128.6999969482422,0.0054757015742642025
1993-08-02 06:00:00,WP,1118,4962.25,13.58590006844627,1993,8,102.83333,19.5,73.49543,3,9.6,149.1999969482422,0.024640657084188913
1993-08-04 12:00:00,NA,1120,4964.5,13.592060232717317,1993,8,50.0,20.0,39.04918,0,10.4,319.70000076293945,0.019164955509924708
1993-08-08 00:00:00,WP,1119,4968.0,13.60164271047228,1993,8,52.833332,19.5,40.4596,0,15.6,145.60000610351562,0.010951403148528405
1993-08-09 06:00:00,EP,1122,4969.25,13.605065023956195,1993,8,125.0,25.0,78.048195,4,13.2,256.0,0.02806297056810404
1993-08-14 12:00:00,NA,1124,4974.5,13.619438740588638,1993,8,40.0,30.0,34.57143,0,14.1,300.5,0.006844626967830253
1993-08-15 00:00:00,EP,1125,4975.0,13.620807665982204,1993,8,115.0,25.0,72.432434,4,14.8,257.5999984741211,0.03764544832306639
1993-08-17 00:00:00,WP,1123,4977.0,13.626283367556468,1993,8,69.5,19.5,45.353657,1,17.4,125.4000015258789,0.013689253935660506
1993-08-17 06:00:00,EP,1127,4977.25,13.626967830253252,1993,8,105.0,20.0,56.963413,3,13.4,265.0999984741211,0.02737850787132101
1993-08-19 18:00:00,EP,1121,4979.75,13.633812457221081,1993,8,111.16666,27.833334,70.121895,4,20.3,180.0,0.022587268993839837
1993-08-21 06:00:00,EP,1129,4981.25,13.63791923340178,1993,8,60.0,30.0,43.454544,0,13.4,260.0999984741211,0.0034223134839151265
1993-08-22 06:00:00,WP,1126,4982.25,13.640657084188911,1993,8,77.83333,19.5,54.63605,1,19.2,153.10000610351562,0.016084873374401096
1993-08-22 18:00:00,NA,1130,4982.75,13.642026009582478,1993,8,100.0,25.0,58.0,3,19.9,307.4000015258789,0.040383299110198494
1993-08-23 12:00:00,WP,1128,4983.5,13.644079397672828,1993,8,27.833334,19.5,26.556742,-1,12.0,119.30000305175781,0.01574264202600958
1993-08-23 12:00:00,NA,1131,4983.5,13.644079397672828,1993,8,45.0,25.0,35.878048,0,13.6,329.20000076293945,0.013689253935660506
1993-08-29 00:00:00,EP,1133,4989.0,13.659137577002053,1993,8,115.0,25.0,63.253967,4,13.5,263.5999984741211,0.021218343600273786
1993-08-30 00:00:00,WP,1132,4990.0,13.661875427789186,1993,8,119.49999,19.5,69.68115,4,20.2,134.1999969482422,0.014715947980835045
1993-09-05 12:00:00,EP,1135,4996.5,13.679671457905544,1993,9,130.0,20.0,66.89899,4,12.2,252.8000030517578,0.03353867214236824
1993-09-06 18:00:00,WP,1134,4997.75,13.683093771389458,1993,9,44.5,19.5,35.333332,0,22.3,128.10000610351562,0.006502395619438741
1993-09-07 12:00:00,NA,1137,4998.5,13.685147159479808,1993,9,70.0,25.0,56.22222,1,24.7,292.5,0.015058179329226557
1993-09-08 12:00:00,EP,1138,4999.5,13.68788501026694,1993,9,130.0,25.0,71.770836,4,10.6,265.1999969482422,0.01574264202600958
1993-09-10 00:00:00,WP,1136,5001.0,13.69199178644764,1993,9,102.83333,19.5,63.833336,3,19.6,124.0999984741211,0.01163586584531143
1993-09-14 18:00:00,NA,1140,5005.75,13.704996577686517,1993,9,85.0,20.0,38.08772,2,10.6,279.3000030517578,0.019164955509924708
1993-09-15 12:00:00,WP,1139,5006.5,13.707049965776864,1993,9,52.833332,19.5,35.991222,0,18.6,123.0,0.006160164271047228
1993-09-18 18:00:00,NA,1142,5009.75,13.715947980835045,1993,9,65.0,30.0,41.88,1,26.7,298.20000076293945,0.008213552361396304
1993-09-23 18:00:00,WP,1143,5014.75,13.729637234770705,1993,9,94.5,19.5,72.4798,2,14.2,149.60000610351562,0.010951403148528405
1993-09-24 12:00:00,WP,1141,5015.5,13.731690622861054,1993,9,77.83333,19.5,52.219296,1,19.0,111.30000305175781,0.006160164271047228
1993-09-29 18:00:00,NA,1147,5020.75,13.746064339493497,1993,9,30.0,30.0,30.0,-1,30.0,296.79999923706055,0.0027378507871321013
1993-09-30 00:00:00,EP,1146,5021.0,13.74674880219028,1993,9,40.0,25.0,33.0,0,10.5,245.4000015258789,0.010951403148528405
1993-09-30 18:00:00,WP,1144,5021.75,13.74880219028063,1993,9,127.83332,19.5,83.07924,4,13.8,144.3000030517578,0.02053388090349076
1993-10-02 00:00:00,WP,1145,5023.0,13.752224503764545,1993,10,69.5,19.5,44.468548,1,16.6,127.30000305175781,0.01779603011635866
1993-10-02 18:00:00,EP,1149,5023.75,13.754277891854894,1993,10,45.0,25.0,33.258064,0,13.4,248.8000030517578,0.01026694045174538
1993-10-08 18:00:00,WP,1148,5029.75,13.770704996577686,1993,10,19.5,19.5,19.5,-1,16.8,134.5,0.002053388090349076
1993-10-11 06:00:00,WP,1150,5032.25,13.777549623545516,1993,10,25.0,20.0,23.105263,-1,19.2,123.19999694824219,0.006160164271047228
1993-10-22 06:00:00,WP,1151,5043.25,13.80766598220397,1993,10,44.5,19.5,35.166668,0,19.0,155.5,0.008213552361396304
1993-10-28 06:00:00,WP,1152,5049.25,13.824093086926762,1993,10,94.5,19.5,57.127117,2,12.9,141.1999969482422,0.019849418206707735
1993-11-08 03:00:00,NI,1154,5060.125,13.853867214236825,1993,11,25.0,15.0,24.0625,-1,6.5,78.5,0.00513347022587269
1993-11-09 00:00:00,WP,1153,5061.0,13.856262833675565,1993,11,36.166668,19.5,30.033335,0,17.6,136.89999389648438,0.008213552361396304
1993-11-09 06:00:00,SI,1155,5061.25,13.856947296372347,1993,11,52.272728,27.272728,38.869465,0,-8.5,80.5999984741211,0.013004791238877482
1993-11-12 00:00:00,NI,1156,5064.0,13.86447638603696,1993,11,65.0,15.0,39.939392,1,11.0,69.5,0.010951403148528405
1993-11-19 18:00:00,WP,1157,5071.75,13.885694729637235,1993,11,77.83333,19.5,41.11905,1,10.6,127.5999984741211,0.01163586584531143
1993-11-25 18:00:00,SI,1158,5077.75,13.902121834360027,1993,11,68.181816,22.727272,40.630363,1,-11.8,83.69999694824219,0.01779603011635866
1993-12-01 03:00:00,NI,1160,5083.125,13.916837782340862,1993,12,90.0,15.0,44.866665,2,8.0,91.0,0.009924709103353867
1993-12-02 18:00:00,WP,1159,5084.75,13.921286789869953,1993,12,94.5,19.5,59.154083,2,10.3,138.8000030517578,0.01779603011635866
1993-12-05 00:00:00,WP,1161,5087.0,13.927446954140999,1993,12,86.166664,19.5,44.31735,2,9.0,141.0,0.024640657084188913
1993-12-12 00:00:00,SI,1162,5094.0,13.946611909650924,1993,12,62.5,28.409092,44.17808,0,-11.7,81.19999694824219,0.024640657084188913
1993-12-15 00:00:00,SI,1163,5097.0,13.95482546201232,1993,12,90.90909,22.727272,50.93344,2,-12.1,120.69999694824219,0.009240246406570842
1993-12-19 00:00:00,NI,1165,5101.0,13.96577686516085,1993,12,30.0,15.0,25.692308,-1,8.5,83.5,0.004106776180698152
1993-12-25 00:00:00,WP,1164,5107.0,13.982203969883642,1993,12,61.166664,19.5,48.820988,0,8.4,132.89999389648438,0.00889801505817933
1993-12-28 00:00:00,SI,1167,5110.0,13.990417522245037,1993,12,39.772728,22.727272,27.917055,0,-12.1,129.6999969482422,0.03285420944558522
1993-12-28 06:00:00,SP,1166,5110.25,13.991101984941821,1993,12,125.0,28.409092,64.62473,4,-9.5,165.5,0.07255304585900069
1994-01-04 06:00:00,WP,1168,5117.25,14.010266940451745,1994,1,25.0,25.0,25.0,-1,9.0,133.39999389648438,0.0034223134839151265
1994-01-07 00:00:00,SI,1169,5120.0,14.017796030116358,1994,1,96.59091,28.409092,50.537876,3,-15.6,56.400001525878906,0.025325119780971937
1994-01-11 00:00:00,SI,1170,5124.0,14.028747433264886,1994,1,96.59091,27.272728,71.39499,3,-15.4,121.4000015258789,0.02943189596167009
1994-01-13 06:00:00,SI,1171,5126.25,14.034907597535934,1994,1,59.090908,28.409092,46.544525,0,-11.7,72.4000015258789,0.01642710472279261
1994-01-19 12:00:00,SP,1172,5132.5,14.05201916495551,1994,1,34.090908,28.409092,32.517483,0,-17.0,170.5,0.004106776180698152
1994-01-23 00:00:00,SI,1174,5136.0,14.061601642710473,1994,1,90.90909,28.409092,48.53104,2,-10.5,110.19999694824219,0.013689253935660506
1994-01-26 18:00:00,SI,1175,5139.75,14.071868583162217,1994,1,125.0,28.409092,69.388336,4,-12.3,72.19999694824219,0.02737850787132101
1994-01-30 00:00:00,SP,1173,5143.0,14.080766598220396,1994,1,68.181816,34.090908,54.323723,1,-25.4,177.10000610351562,0.013689253935660506
1994-01-30 00:00:00,SP,1176,5143.0,14.080766598220396,1994,1,51.136364,28.409092,44.791668,0,-13.2,140.10000610351562,0.0034223134839151265
1994-02-06 12:00:00,SI,1177,5150.5,14.101300479123887,1994,2,96.59091,28.409092,63.185417,3,-10.6,70.30000305175781,0.021218343600273786
1994-02-08 12:00:00,SI,1178,5152.5,14.106776180698152,1994,2,85.22727,28.409092,50.468605,2,-13.0,86.30000305175781,0.03285420944558522
1994-02-15 18:00:00,SI,1179,5159.75,14.126625598904859,1994,2,34.090908,28.409092,31.060608,0,-17.2,40.79999923706055,0.006844626967830253
1994-02-22 06:00:00,SP,1180,5166.25,14.144421629021219,1994,2,130.68182,28.409092,67.19115,4,-7.9,154.60000610351562,0.026009582477754964
1994-03-05 06:00:00,SI,1182,5177.25,14.174537987679672,1994,3,51.136364,28.409092,39.00742,0,-14.9,51.900001525878906,0.01642710472279261
1994-03-07 12:00:00,SI,1181,5179.5,14.180698151950718,1994,3,119.318184,28.409092,78.51124,4,-12.9,90.0999984741211,0.030116358658453114
1994-03-10 12:00:00,SI,1183,5182.5,14.188911704312115,1994,3,70.454544,27.272728,50.513695,1,-15.1,92.0,0.024640657084188913
1994-03-12 06:00:00,SI,1184,5184.25,14.193702943189596,1994,3,119.318184,22.727272,49.378784,4,-9.9,119.0,0.025325119780971937
1994-03-16 18:00:00,SI,1185,5188.75,14.206023271731691,1994,3,107.954544,28.409092,49.07838,3,-14.3,78.0,0.043121149897330596
1994-03-24 00:00:00,SP,1187,5196.0,14.225872689938399,1994,3,62.5,28.409092,36.95097,0,-11.5,157.5,0.030116358658453114
1994-03-26 18:00:00,SP,1186,5198.75,14.233401779603012,1994,3,51.136364,28.409092,39.772728,0,-25.4,189.5,0.0013689253935660506
1994-03-29 00:00:00,SI,1189,5201.0,14.239561943874058,1994,3,39.772728,22.727272,32.971764,0,-11.1,113.30000305175781,0.010951403148528405
1994-03-29 18:00:00,SI,1188,5201.75,14.241615331964407,1994,3,107.954544,22.727272,54.609093,3,-11.0,91.5,0.04243668720054757
1994-04-01 00:00:00,WP,1190,5204.0,14.247775496235455,1994,4,61.166664,19.5,34.685184,0,11.3,133.0,0.021218343600273786
1994-04-06 12:00:00,SI,1191,5209.5,14.262833675564682,1994,4,96.59091,22.727272,55.58081,3,-10.4,125.19999694824219,0.015058179329226557
1994-04-27 12:00:00,SI,1192,5230.5,14.320328542094456,1994,4,56.818184,22.727272,34.7973,0,-6.8,93.69999694824219,0.012320328542094456
1994-04-29 00:00:00,NI,1193,5232.0,14.324435318275153,1994,4,115.0,25.0,62.482758,4,8.5,92.0,0.009582477754962354
1994-05-13 00:00:00,WP,1194,5246.0,14.362765229295004,1994,5,77.83333,19.5,50.82478,1,13.9,135.89999389648438,0.013004791238877482
1994-05-25 18:00:00,WP,1195,5258.75,14.397672826830938,1994,5,25.0,25.0,25.0,-1,14.1,115.69999694824219,0.002053388090349076
1994-06-04 18:00:00,WP,1196,5268.75,14.425051334702259,1994,6,44.5,19.5,33.489902,0,20.1,116.9000015258789,0.010951403148528405
1994-06-05 12:00:00,NI,1197,5269.5,14.427104722792608,1994,6,55.0,15.0,32.151516,0,15.5,73.0,0.010951403148528405
1994-06-18 06:00:00,EP,1199,5282.25,14.462012320328542,1994,6,45.0,25.0,32.219513,0,12.6,239.9000015258789,0.013689253935660506
1994-06-23 18:00:00,WP,1198,5287.75,14.477070499657769,1994,6,27.833334,19.5,22.378788,-1,17.5,115.80000305175781,0.0034223134839151265
1994-06-27 06:00:00,EP,1200,5291.25,14.486652977412732,1994,6,40.0,20.0,30.666666,0,15.6,247.5999984741211,0.006844626967830253
1994-06-28 12:00:00,EP,1201,5292.5,14.490075290896646,1994,6,90.0,25.0,56.824562,2,11.8,254.8000030517578,0.019164955509924708
1994-06-30 06:00:00,NA,1203,5294.25,14.494866529774127,1994,6,55.0,10.0,26.442623,0,21.7,276.4000015258789,0.02053388090349076
1994-07-02 12:00:00,WP,1202,5296.5,14.501026694045175,1994,7,30.0,15.0,26.0,-1,19.1,118.5999984741211,0.007529089664613279
1994-07-08 00:00:00,WP,1204,5302.0,14.516084873374401,1994,7,119.49999,19.5,78.06322,4,15.7,129.6999969482422,0.009582477754962354
1994-07-08 12:00:00,EP,1206,5302.5,14.517453798767967,1994,7,55.0,25.0,45.333332,0,12.5,238.6999969482422,0.017111567419575632
1994-07-09 06:00:00,WP,1205,5303.25,14.519507186858316,1994,7,27.833334,19.5,23.851852,-1,15.9,115.19999694824219,0.005817932922655715
1994-07-16 00:00:00,EP,1209,5310.0,14.537987679671458,1994,7,140.0,25.0,86.479454,5,8.5,228.6999969482422,0.024640657084188913
1994-07-16 12:00:00,WP,1208,5310.5,14.539356605065024,1994,7,127.83332,19.5,71.758766,4,15.3,125.19999694824219,0.025325119780971937
1994-07-18 00:00:00,WP,1207,5312.0,14.543463381245722,1994,7,44.5,19.5,26.95283,0,23.1,138.0,0.01779603011635866
1994-07-18 00:00:00,WP,1211,5312.0,14.543463381245722,1994,7,33.295063,19.517796,26.05852,-1,20.0,106.0,0.010951403148528405
1994-07-18 06:00:00,WP,1210,5312.25,14.544147843942506,1994,7,36.166668,19.5,28.28788,0,16.3,118.5,0.0034223134839151265
1994-07-19 00:00:00,EP,1212,5313.0,14.546201232032855,1994,7,40.0,25.0,28.585365,0,13.1,234.9000015258789,0.013689253935660506
1994-07-20 06:00:00,NA,1213,5314.25,14.54962354551677,1994,7,30.0,15.0,23.9,-1,32.2,281.0999984741211,0.0027378507871321013
1994-07-21 06:00:00,EP,1214,5315.25,14.552361396303901,1994,7,140.0,25.0,77.344826,5,11.0,238.0999984741211,0.009582477754962354
1994-07-25 06:00:00,WP,1215,5319.25,14.56331279945243,1994,7,25.0,20.0,23.857143,-1,15.6,146.3000030517578,0.002053388090349076
1994-07-29 00:00:00,WP,1217,5323.0,14.573579739904176,1994,7,36.166668,19.5,23.833334,0,20.0,108.30000305175781,0.004791238877481177
1994-07-29 06:00:00,WP,1216,5323.25,14.574264202600958,1994,7,36.166668,19.5,22.878376,0,19.6,128.10000610351562,0.011978097193702943
1994-08-02 12:00:00,WP,1218,5327.5,14.58590006844627,1994,8,36.166668,19.5,27.94445,0,20.2,125.0,0.004791238877481177
1994-08-02 18:00:00,WP,1219,5327.75,14.586584531143053,1994,8,127.83332,19.5,72.35714,4,15.4,140.0,0.026009582477754964
1994-08-07 00:00:00,EP,1222,5332.0,14.598220396988363,1994,8,55.0,25.0,39.565216,0,18.7,252.1999969482422,0.007529089664613279
1994-08-08 06:00:00,WP,1221,5333.25,14.60164271047228,1994,8,77.83333,19.5,50.602562,1,25.1,143.6999969482422,0.02190280629705681
1994-08-10 12:00:00,EP,1224,5335.5,14.607802874743326,1994,8,65.0,25.0,42.857143,1,14.5,252.5,0.01163586584531143
1994-08-11 06:00:00,EP,1223,5336.25,14.609856262833675,1994,8,150.0,27.833334,66.55555,5,11.1,262.8999938964844,0.07768651608487337
1994-08-13 00:00:00,WP,1220,5338.0,14.614647501711156,1994,8,27.833334,19.5,26.621214,1,13.0,179.10000610351562,0.0034223134839151265
1994-08-14 12:00:00,NA,1226,5339.5,14.618754277891854,1994,8,50.0,15.0,25.108109,0,28.7,272.8000030517578,0.012320328542094456
1994-08-15 00:00:00,WP,1225,5340.0,14.620123203285422,1994,8,127.83332,19.5,81.985374,4,18.3,142.6999969482422,0.019164955509924708
1994-08-16 12:00:00,NA,1227,5341.5,14.624229979466119,1994,8,70.0,30.0,48.76271,1,11.3,320.5999984741211,0.019849418206707735
1994-08-24 12:00:00,WP,1228,5349.5,14.646132785763175,1994,8,94.5,19.5,40.96766,2,23.7,155.8000030517578,0.022587268993839837
1994-08-26 00:00:00,WP,1229,5351.0,14.650239561943874,1994,8,36.166668,19.5,28.7,0,18.7,116.0,0.008213552361396304
1994-08-28 06:00:00,WP,1230,5353.25,14.656399726214921,1994,8,86.166664,19.5,48.827484,2,21.3,163.1999969482422,0.019164955509924708
1994-08-28 18:00:00,EP,1231,5353.75,14.657768651608487,1994,8,60.0,25.0,34.57143,2,14.4,236.4000015258789,0.006844626967830253
1994-08-29 12:00:00,NA,1233,5354.5,14.659822039698836,1994,8,30.0,30.0,30.0,-1,20.5,267.0,0.0054757015742642025
1994-09-03 18:00:00,EP,1235,5359.75,14.67419575633128,1994,9,115.0,25.0,61.418182,4,17.7,251.4000015258789,0.018480492813141684
1994-09-05 18:00:00,WP,1232,5361.75,14.679671457905544,1994,9,36.166668,19.5,30.166668,0,17.3,109.0999984741211,0.004791238877481177
1994-09-06 00:00:00,WP,1234,5362.0,14.680355920602327,1994,9,86.166664,19.5,53.105442,2,23.1,141.0,0.01642710472279261
1994-09-06 00:00:00,EP,1236,5362.0,14.680355920602327,1994,9,25.0,25.0,25.0,-1,21.4,220.0,0.0013689253935660506
1994-09-08 06:00:00,WP,1237,5364.25,14.686516084873375,1994,9,36.166668,19.5,25.109756,0,14.5,127.5,0.013689253935660506
1994-09-09 12:00:00,NA,1239,5365.5,14.68993839835729,1994,9,60.0,25.0,45.615383,0,13.1,303.20000076293945,0.004106776180698152
1994-09-11 18:00:00,WP,1238,5367.75,14.696098562628336,1994,9,144.49998,19.5,81.16665,5,10.6,158.60000610351562,0.021218343600273786
1994-09-15 18:00:00,EP,1242,5371.75,14.707049965776864,1994,9,40.0,25.0,31.48936,0,13.5,244.4000015258789,0.01574264202600958
1994-09-17 18:00:00,WP,1240,5373.75,14.71252566735113,1994,9,27.833334,19.5,25.189653,-1,20.0,156.0,0.009582477754962354
1994-09-18 18:00:00,WP,1241,5374.75,14.715263518138261,1994,9,127.83332,19.5,80.57527,4,11.8,141.60000610351562,0.031143052703627654
1994-09-19 06:00:00,EP,1243,5375.25,14.716632443531827,1994,9,35.0,25.0,31.0,0,15.8,249.0,0.007529089664613279
1994-09-21 18:00:00,NA,1245,5377.75,14.723477070499658,1994,9,50.0,20.0,33.8,0,10.1,330.1000003814697,0.01163586584531143
1994-09-21 18:00:00,WP,1244,5377.75,14.723477070499658,1994,9,77.83333,19.5,48.38889,1,14.8,164.8000030517578,0.013004791238877482
